"word","count"
"lnmmnpmnmm","2"
"lnmmnpmmmm","3"
"lmmmnqmmmm","9"
"lmmmoqmmmm","2"
"mmmmoqmlmm","1"
"mlmmoqmlmm","2"
"mlmmoqnllm","2"
"mlmmopnllm","4"
"mlmmponllm","3"
"mmmmponllm","1"
"mmmnponllm","3"
"mlmnqonllm","1"
"nlmnqnnllm","2"
"nllnqnnllm","1"
"nllnqmnllm","3"
"nllnqmnmlm","1"
"nmlnqmnmlm","1"
"nmlnqmnmkm","1"
"nmkoqmnmll","3"
"nmloqmnmmk","2"
"nmlnqmnmmk","2"
"nmmnpmnmmk","2"
"mmmnpmmmmk","1"
"nmmnpmmmmk","3"
"mmmnqmmmmk","9"
"mmmoqmmmmk","2"
"mmmoqmlmmk","1"
"lmmoqmlmmk","2"
"lmmoqnllmk","2"
"lmmopnllmk","4"
"lmmponllmk","3"
"mmmponllmk","1"
"mmnponllmk","3"
"lmnqonllmk","1"
"lmnqnnllmk","2"
"llnqnnllmk","1"
"llnqmnllmk","3"
"llnqmnmlmk","1"
"mlnqmnmlmk","1"
"mlnqmnmkmk","1"
"mkoqmnmllk","3"
"mloqmnmmkk","2"
"mlnqmnmmkk","2"
"mmnpmnmmkk","2"
"mmnpmmmmkk","4"
"mmnqmmmmkk","9"
"mmoqmmmmkk","2"
"mmoqmlmmkk","3"
"mmoqnllmkk","2"
"mmopnllmkk","4"
"mmponllmkk","1"
"mmponllmkj","3"
"mnponllmkj","3"
"mnqonllmkj","1"
"mnqnnllmkj","2"
"lnqnnllmkj","1"
"lnqmnllmkj","3"
"lnqmnmlmkj","2"
"lnqmnmkmkj","1"
"koqmnmllkj","3"
"loqmnmmkkj","2"
"lnqmnmmkkj","2"
"mnpmnmmkkj","2"
"mnpmmmmkkj","4"
"mnqmmmmkkj","1"
"mnqmmmmkkk","8"
"moqmmmmkkk","2"
"moqmlmmkkk","3"
"moqnllmkkl","2"
"mopnllmkkl","4"
"mponllmkkl","1"
"mponllmkjl","3"
"nponllmkjl","3"
"nqonllmkjl","1"
"nqnnllmkjl","3"
"nqmnllmkjl","3"
"nqmnmlmkjl","2"
"nqmnmkmkjl","1"
"oqmnmllkjl","3"
"oqmnmmkkjl","2"
"nqmnmmkkjl","2"
"npmnmmkkjl","2"
"npmmmmkkjl","4"
"nqmmmmkkjl","1"
"nqmmmmkkkk","8"
"oqmmmmkkkk","2"
"oqmlmmkkkk","3"
"oqnllmkklk","2"
"opnllmkklk","4"
"ponllmkkll","1"
"ponllmkjll","6"
"qonllmkjll","1"
"qnnllmkjll","3"
"qmnllmkjll","3"
"qmnmlmkjll","2"
"qmnmkmkjll","1"
"qmnmllkjlm","3"
"qmnmmkkjlm","4"
"pmnmmkkjln","2"
"pmmmmkkjln","4"
"qmmmmkkjln","1"
"qmmmmkkkkn","10"
"qmlmmkkkkn","3"
"qnllmkklkn","2"
"pnllmkklko","4"
"onllmkklln","1"
"onllmkjlln","7"
"nnllmkjlln","3"
"mnllmkjlln","3"
"mnmlmkjlln","2"
"mnmkmkjlln","1"
"mnmllkjlmn","3"
"mnmmkkjlmn","4"
"mnmmkkjlnm","2"
"mmmmkkjlnm","4"
"mmmmkkjlnn","1"
"mmmmkkkknn","10"
"mlmmkkkknn","3"
"nllmkklknn","2"
"nllmkklkom","4"
"nllmkkllnm","1"
"nllmkjllnm","11"
"nllmkjllnn","2"
"nmlmkjllnn","2"
"nmkmkjllnm","1"
"nmllkjlmnn","1"
"nmllkjlmnm","2"
"nmmkkjlmnm","4"
"nmmkkjlnmm","2"
"mmmkkjlnmm","4"
"mmmkkjlnnm","1"
"mmmkkkknnm","8"
"mmmkkkknnl","2"
"lmmkkkknnm","2"
"lmmkkkknnn","1"
"llmkklknnn","2"
"llmkklkomn","4"
"llmkkllnmn","1"
"llmkjllnmn","11"
"llmkjllnnn","2"
"mlmkjllnnn","2"
"mkmkjllnmn","1"
"mllkjlmnnn","1"
"mllkjlmnmn","2"
"mmkkjlmnmn","2"
"mmkkjlmnmo","2"
"mmkkjlnmmo","6"
"mmkkjlnnmo","1"
"mmkkkknnmo","9"
"mmkkkknnlo","2"
"mmkkkknnmn","1"
"mmkkkknnnn","1"
"lmkklknnnn","2"
"lmkklkomnn","4"
"lmkkllnmnn","1"
"lmkjllnmnn","11"
"lmkjllnnnn","1"
"lmkjllnnnm","3"
"kmkjllnmnn","1"
"llkjlmnnnn","1"
"llkjlmnmnn","2"
"mkkjlmnmnn","2"
"mkkjlmnmom","2"
"mkkjlnmmom","6"
"mkkjlnnmom","1"
"mkkkknnmom","9"
"mkkkknnlom","2"
"mkkkknnmnm","1"
"mkkkknnnnm","1"
"mkklknnnnm","2"
"mkklkomnnm","4"
"mkkllnmnnm","1"
"mkjllnmnnm","9"
"mkjllnmnnn","3"
"mkjllnnnnn","1"
"mkjllnnnmn","3"
"lkjlmnnnnm","1"
"lkjlmnmnnm","2"
"kkjlmnmnnm","1"
"kkjlmnmnnn","1"
"kkjlmnmomn","2"
"kkjlnmmomn","6"
"kkjlnnmomn","1"
"kkkknnmomn","4"
"kkkknnlomm","2"
"kkkknnmomm","5"
"kkkknnmnmn","1"
"kkkknnnnmn","1"
"kklknnnnmn","1"
"kklknnnnmo","1"
"kklkomnnmo","4"
"kkllnmnnmp","1"
"kjllnmnnmp","4"
"lnmmomnonk","1"
"lnnmomnonl","1"
"knnmomnonl","1"
"knnmomnpnl","1"
"knnlommpnl","1"
"knnlommpml","1"
"knnmommpml","4"
"knnmommoml","1"
"knnmomnoml","2"
"knnmnmnoml","1"
"knnnnmnpll","1"
"knnnnmnoll","1"
"knnnnmoolm","1"
"komnnmoolm","4"
"lnmnnmpnlm","5"
"lnmnnmpolm","2"
"lnmnnnoolm","1"
"lnmnnnooll","1"
"lnmnnmooll","1"
"lnmnnmoolm","1"
"lnmnnmonlm","1"
"lnnnnnpnlm","1"
"lnnnmnonlm","1"
"lnnnmnonln","2"
"lnmnnnonln","1"
"mnnnnmonln","1"
"mnmnnmonln","3"
"mnmnnnonln","1"
"mnmomnonln","2"
"nmmomnonln","5"
"nmmomnonkn","1"
"nnmomnonln","2"
"nnmomnpnln","1"
"nnlommpnln","1"
"nnlommpmln","1"
"nnmommpmln","4"
"nnmommomln","1"
"nnmomnomln","2"
"nnmnmnomln","1"
"nnnnmnplln","1"
"nnnnmnolln","1"
"nnnnmoolmm","1"
"omnnmoolmm","4"
"nmnnmpnlmm","5"
"nmnnmpolmm","2"
"nmnnnoolmm","1"
"nmnnnoollm","1"
"nmnnmoollm","1"
"nmnnmoolmm","1"
"nmnnmonlmm","1"
"nnnnnpnlmm","1"
"nnnmnonlml","1"
"nnnmnonlnl","2"
"nmnnnonlnk","2"
"nnnnmonlnk","1"
"nmnnmonlnk","3"
"nmomnonlnk","4"
"mmomnonlnk","5"
"mmomnonknk","1"
"nmomnpnlnk","1"
"nlommpnlnk","1"
"nlommpmlnk","1"
"nmommpmlnk","4"
"nmommomlnk","1"
"nmomnomlnk","2"
"nmnmnomlnk","1"
"nnnmnpllnk","1"
"nnnmnollnk","1"
"nnnmoolmmk","1"
"mnnmoolmmk","3"
"mnnmoolmml","2"
"mnnmpnlmml","5"
"mnnmpolmml","2"
"mnnnoolmml","1"
"mnnnoollml","1"
"mnnmoollml","1"
"mnnmonlmml","1"
"nnnnpnlmml","1"
"nnmnonlmll","1"
"nnmnonlnll","2"
"mnnnonlnkl","2"
"nnnmonlnkl","1"
"mnnmonlnkl","3"
"momnonlnkl","9"
"momnonknkl","1"
"momnpnlnkl","1"
"lommpnlnkl","1"
"lommpmlnkl","1"
"mommpmlnkl","4"
"mommomlnkl","1"
"momnomlnkl","2"
"mnmnomlnkl","1"
"nnmnpllnkl","1"
"nnmnollnkl","1"
"nnmoolmmkl","4"
"nnmoolmmlk","1"
"nnmpnlmmlk","4"
"nnmpolmmlk","2"
"nnnoolmmlk","1"
"nnnoollmll","1"
"nnmoollmll","1"
"nnmoolmmll","1"
"nnmonlmmll","1"
"nnmpnlmmll","1"
"nnnpnlmmll","1"
"nmnonlmlll","1"
"nmnonlnlll","2"
"nnnonlnkll","2"
"nnmonlnkll","4"
"omnonlnkll","3"
"omnonlnklm","6"
"omnonknklm","1"
"omnpnlnklm","1"
"ommpnlnklm","1"
"ommpmlnklm","1"
"ommpmlnkln","4"
"ommomlnkln","1"
"omnomlnkln","1"
"omnomlnklo","1"
"nmnomlnklo","1"
"nmnpllnklo","1"
"nmnollnklo","1"
"nmoolmmklo","4"
"nmoolmmlko","1"
"nmpnlmmlko","4"
"nmpolmmlko","2"
"nnoolmmlko","1"
"nnoollmlln","1"
"nmoollmlln","1"
"nmoolmmlln","1"
"nmonlmmlln","1"
"nmpnlmmlln","1"
"nnpnlmmlln","1"
"mnonlmllln","1"
"mnonlnllln","2"
"nnonlnklln","2"
"nmonlnklln","4"
"mnonlnklln","3"
"mnonlnklmn","1"
"mnonknklmm","1"
"mnonlnklmm","5"
"mnpnlnklmm","1"
"mmpnlnklmm","1"
"mmpmlnklmm","1"
"mmpmlnklnm","4"
"mmomlnklnm","1"
"mnomlnklnm","1"
"mnomlnklom","2"
"mnpllnklom","1"
"mnollnklom","1"
"moolmmklom","1"
"moolmmklol","3"
"moolmmlkol","1"
"mpnlmmlkol","4"
"mpolmmlkol","2"
"noolmmlkol","1"
"noollmllnl","1"
"moollmllnl","1"
"moolmmllnl","1"
"monlmmllnl","1"
"mpnlmmllnl","1"
"npnlmmllnl","1"
"nonlmlllnl","1"
"nonlnlllnl","2"
"nonlnkllnl","5"
"monlnkllnl","4"
"nonlnklmnl","1"
"nonknklmml","1"
"nonlnklmml","5"
"npnlnklmml","1"
"mpnlnklmml","1"
"mpmlnklmml","1"
"mpmlnklnml","1"
"mpmlnklnmk","3"
"momlnklnmk","1"
"nomlnklnmk","1"
"nomlnklomk","2"
"npllnklomk","1"
"nollnklomk","1"
"oolmmklomk","1"
"oolmmklolk","3"
"oolmmlkolk","2"
"pnlmmlkolk","4"
"polmmlkolk","2"
"oollmllnlk","2"
"oolmmllnlk","1"
"onlmmllnlk","1"
"pnlmmllnlk","2"
"onlmlllnlk","1"
"onlnlllnlk","1"
"onlnlllnll","1"
"onlnkllnll","9"
"onlnklmnll","1"
"onknklmmll","1"
"onlnklmmll","5"
"pnlnklmmll","2"
"pmlnklmmll","1"
"pmlnklnmll","1"
"pmlnklnmkl","3"
"omlnklnmkl","2"
"omlnklomkl","2"
"pllnklomkl","1"
"ollnklomkl","1"
"olmmklomkl","1"
"olmmklolkl","3"
"olmmlkolkl","4"
"nlmmlkolkl","4"
"ollmllnlkl","2"
"olmmllnlkl","1"
"nlmmllnlkl","3"
"nlmlllnlkl","1"
"nlnlllnlkl","1"
"nlnlllnllk","1"
"nlnkllnllk","9"
"nlnklmnllk","1"
"nknklmmllk","1"
"nlnklmmllk","4"
"nlnklmmlll","3"
"mlnklmmlll","1"
"mlnklnmlll","1"
"mlnklnmkll","5"
"mlnklomkll","2"
"llnklomkll","2"
"lmmklomkll","1"
"lmmklolkll","3"
"lmmlkolkll","8"
"llmllnlkll","2"
"lmmllnlkll","4"
"lmlllnlkll","1"
"lnlllnlkll","1"
"lnlllnllkl","1"
"lnkllnllkl","9"
"lnklmnllkl","1"
"knklmmllkl","1"
"lnklmmllkl","4"
"lnklmmlllk","4"
"lnklnmlllk","1"
"lnklnmkllk","5"
"lnklomkllk","1"
"lnklomklll","3"
"mmklomklll","1"
"mmklolklll","3"
"mmlkolklll","8"
"lmllnlklll","2"
"mmllnlklll","4"
"mlllnlklll","1"
"nlllnlklll","1"
"nlllnllkll","1"
"nkllnllkll","9"
"nklmnllkll","1"
"nklmmllkll","5"
"nklmmlllkl","3"
"nklmmlllkm","1"
"nklnmlllkm","1"
"nklnmkllkm","5"
"nklomkllkm","1"
"nklomklllm","3"
"mklomklllm","1"
"mklolklllm","3"
"mlkolklllm","8"
"mllnlklllm","6"
"lllnlklllm","2"
"lllnllkllm","1"
"kllnllkllm","5"
"kllnllklln","4"
"klmnllklln","1"
"klmmllklln","5"
"klmmlllkln","3"
"klmmlllkmm","1"
"klnmlllkmm","1"
"klnmkllkmm","5"
"klomkllkmm","1"
"klomklllmm","4"
"klolklllmm","2"
"klolklllml","1"
"lkolklllml","8"
"llnlklllml","8"
"llnllkllml","2"
"llnllkllmm","4"
"llnllkllnm","4"
"lmnllkllnm","1"
"lmmllkllnm","5"
"lmmlllklnm","2"
"lmmlllklnn","1"
"lmmlllkmmn","1"
"lnmlllkmmn","1"
"lnmkllkmmn","5"
"lomkllkmmn","1"
"lomklllmmn","4"
"lolklllmmn","2"
"lolklllmln","1"
"kolklllmln","8"
"lnlklllmln","1"
"lnlklllmlo","3"
"nmlllkmmnm","1"
"nmkllkmmnm","5"
"omkllkmmnm","1"
"omklllmmnm","2"
"omklllmmnn","2"
"olklllmmnn","2"
"olklllmlnn","2"
"olklllmlno","7"
"nlklllmlno","1"
"nlklllmlon","6"
"nlklllmlnn","1"
"nllkllmloo","2"
"nllkllmmoo","4"
"nllkllnmno","5"
"mllkllnmno","2"
"mllkllnmmo","3"
"mlllklnmmp","1"
"mlllklnmno","1"
"mlllklnnno","1"
"mlllkmmnno","1"
"mlllkmmnmo","1"
"mkllkmmnmo","6"
"mklllmmnmo","2"
"mklllmmnno","1"
"mklllmmnnn","1"
"lklllmmnnn","2"
"lklllmlnnn","2"
"lklllmlnon","2"
"lklllmlnom","6"
"lklllmlonm","5"
"lklllmlnnm","1"
"lklllmlonl","1"
"llkllmlool","2"
"llkllmmool","4"
"llkllnmnol","4"
"llkllnmnok","3"
"llkllnmmok","3"
"lllklnmmpk","1"
"lllklnmnok","1"
"lllklnnnok","1"
"lllkmmnnok","1"
"lllkmmnmok","1"
"kllkmmnmok","2"
"kllkmmnmoj","4"
"klllmmnmoj","2"
"klllmmnnoj","1"
"klllmmnnnk","3"
"klllmlnnnk","2"
"klllmlnonk","2"
"klllmlnomk","6"
"klllmlonmk","5"
"klllmlnnmk","1"
"klllmlonlk","1"
"lkllmloolk","2"
"lkllmmoolk","4"
"lkllnmnolk","4"
"lkllnmnokk","3"
"lkllnmmokl","3"
"llklnmmpkl","1"
"llklnmnokl","1"
"llklnnnokl","1"
"llkmmnnokl","1"
"llkmmnmokl","3"
"llkmmnmojl","4"
"lllmmnmojm","2"
"lllmmnnojm","1"
"lllmmnnnkm","3"
"lllmlnnnkm","2"
"lllmlnonkm","2"
"lllmlnomkm","6"
"lllmlonmkm","5"
"lllmlnnmkm","1"
"lllmlonlkm","1"
"kllmloolkm","2"
"kllmmoolkm","4"
"kllnmnolkm","4"
"kllnmnokkm","3"
"kllnmmoklm","3"
"lklnmmpklm","1"
"lklnmnoklm","1"
"lklnnnoklm","1"
"lkmmnnoklm","1"
"lkmmnmoklm","3"
"lkmmnmojlm","4"
"llmmnmojmm","2"
"llmmnnojmm","1"
"llmmnnnkmm","3"
"llmlnnnkmm","2"
"llmlnonkmm","2"
"llmlnomkml","6"
"llmlonmkml","5"
"llmlnnmkml","1"
"llmlonlkml","1"
"llmloolkmm","2"
"llmmoolkmm","4"
"llnmnolkmm","4"
"llnmnokkmm","3"
"llnmmoklmm","3"
"klnmmpklmm","1"
"klnmnoklmm","1"
"klnnnoklmm","1"
"kmmnnoklmm","1"
"kmmnmoklmm","3"
"kmmnmojlmm","1"
"kmmnmojlml","3"
"lmmnmojmml","2"
"lmmnnojmml","1"
"lmmnnnkmml","3"
"lmlnnnkmml","2"
"lmlnonkmml","2"
"lmlnomkmll","4"
"lmlnomkmlm","2"
"lmlonmkmlm","5"
"lmlnnmkmlm","1"
"lmlonlkmlm","1"
"lmloolkmmm","2"
"lmmoolkmmm","1"
"lmmoolkmml","3"
"lnmnolkmml","4"
"lnmnokkmml","1"
"lnmnokkmmm","2"
"lnmmoklmmm","3"
"lnmmpklmmm","1"
"lnmnoklmmm","1"
"lnnnoklmmm","1"
"mmnnoklmmm","1"
"mmnmoklmmm","2"
"mmnmoklmmn","1"
"mmnmojlmmn","1"
"mmnmojlmln","3"
"mmnmojmmln","2"
"mmnnojmmln","1"
"mmnnnkmmln","3"
"mlnnnkmmln","2"
"mlnonkmmln","2"
"mlnomkmlln","4"
"mlnomkmlmm","2"
"mlonmkmlmm","5"
"mlnnmkmlmm","1"
"mlonlkmlmm","1"
"mloolkmmmm","2"
"mmoolkmmml","1"
"mmoolkmmll","3"
"nmnolkmmll","4"
"nmnokkmmll","1"
"nmnokkmmml","2"
"nmmoklmmml","3"
"nmmpklmmml","1"
"nmnoklmmmk","1"
"nnnoklmmmk","1"
"mnnoklmmmk","1"
"mnmoklmmmk","1"
"mnmoklmmml","1"
"mnmoklmmnl","1"
"mnmojlmmnl","1"
"mnmojlmlnl","3"
"mnmojmmlnl","2"
"mnnojmmlnl","1"
"mnnnkmmlnl","3"
"lnnnkmmlnl","2"
"lnonkmmlnl","2"
"lnomkmllnl","3"
"lnomkmllnm","1"
"lnomkmlmmm","2"
"lonmkmlmmm","5"
"lnnmkmlmmm","1"
"lonlkmlmmm","1"
"loolkmmmmm","2"
"moolkmmmlm","1"
"moolkmmllm","3"
"mnolkmmllm","4"
"mnokkmmllm","1"
"mnokkmmmlm","2"
"mmoklmmmlm","3"
"mmpklmmmln","1"
"mnoklmmmkn","1"
"nnoklmmmkn","2"
"nmoklmmmkm","1"
"nmoklmmmlm","1"
"nmoklmmnlm","1"
"nmojlmmnlm","1"
"nmojlmlnlm","3"
"nmojmmlnlm","2"
"nnojmmlnln","1"
"nnnkmmlnln","5"
"nonkmmlnln","2"
"nomkmllnln","2"
"nomkmllnlo","1"
"nomkmllnmn","1"
"nomkmlmmmn","2"
"onmkmlmmmm","2"
"onmkmlmmmn","3"
"nnmkmlmmmn","1"
"onlkmlmmmn","1"
"oolkmmmmmn","2"
"oolkmmmlmn","1"
"oolkmmllmn","2"
"oolkmmllmo","1"
"nolkmmllmo","4"
"nokkmmllmo","1"
"nokkmmmlmo","2"
"moklmmmlmo","4"
"mpklmmmlnn","1"
"noklmmmknn","3"
"moklmmmkmn","1"
"moklmmnlmo","1"
"mojlmmnlmo","1"
"mojlmlnlmn","3"
"mojmmlnlmn","2"
"nojmmlnlnn","1"
"nnkmmlnlnn","5"
"onkmmlnlnn","2"
"omkmllnlnn","1"
"omkmllnlon","1"
"omkmllnlnm","1"
"omkmllnmnm","1"
"omkmlmmmnm","2"
"nmkmlmmmmm","2"
"nmkmlmmmnm","4"
"nlkmlmmmnm","1"
"olkmmmmmnm","2"
"olkmmmlmnl","1"
"olkmmllmnl","2"
"olkmmllmol","5"
"okkmmllmol","1"
"okkmmmlmol","2"
"oklmmmlmol","3"
"pklmmmlnnm","1"
"oklmmmknnm","3"
"nlnnlomlmn","2"
"nlnnlomlmm","1"
"nlnnlommmn","2"
"nlonlommmn","1"
"nlnmlommmn","1"
"nmnmlommmn","1"
"mmnmlommmn","1"
"mmnmlomlmm","1"
"mmmmlonlmm","1"
"mmnmmnnmnm","1"
"mmnmmnnmnl","1"
"mmnmmnnlnl","4"
"mmnmmnnlnm","1"
"lmnlmnnlnm","2"
"lmnlmomlnm","1"
"lmolmomlnm","1"
"lmolnnmlnm","6"
"lmolonmlnm","1"
"lmolonmlnn","2"
"lmolnnmlnn","1"
"lnnmnnmlnn","1"
"knnmnnmlnn","1"
"knnmnnmlno","2"
"kmnmnmmlno","1"
"lmomommlno","1"
"lmolommlno","2"
"lmnlommlmo","5"
"lnnlommlmo","1"
"lnnlomllmo","1"
"lnnlomllno","1"
"lnnlomllnn","1"
"lnnlomlmnn","2"
"lnnlomlmmn","1"
"lnnlommmnn","2"
"lonlommmnn","1"
"lnmlommmnn","1"
"mnmlommmnn","2"
"mnmlomlmmn","1"
"mmmlonlmmn","1"
"mmmmnnlmmn","1"
"mnmmnnmnln","1"
"mnmmnnlnln","4"
"mnmmnnlnmo","1"
"mnlmnnlnmo","2"
"mnlmomlnmo","1"
"molmomlnmo","1"
"molnnmlnmo","6"
"molonmlnmo","1"
"molonmlnno","1"
"molonmlnnn","1"
"molnnmlnnn","1"
"nnmnnmlnnn","2"
"nnmnnmlnon","2"
"mnmnmmlnom","1"
"momommlnom","1"
"molommlnom","2"
"mnlommlmom","5"
"nnlommlmon","1"
"nnlomllmon","1"
"nnlomllnon","1"
"nnlomllnnn","1"
"nnlomlmnnn","2"
"nnlomlmmnn","1"
"nnlommmnnn","2"
"onlommmnnn","1"
"nmlommmnnn","3"
"nmlomlmmnn","1"
"mmlonlmmnn","1"
"mmmnnlmmnn","1"
"nmmnnmnlnn","1"
"nmmnnlnlnn","4"
"nmmnnlnmon","1"
"nlmnnlnmom","2"
"nlmomlnmom","1"
"olmomlnmom","1"
"olnnmlnmom","6"
"olonmlnmom","1"
"olonmlnnom","1"
"olonmlnnnm","1"
"olnnmlnnnm","1"
"nmnnmlnnnm","3"
"nmnnmlnonm","2"
"nmnmmlnomm","1"
"omommlnomm","1"
"olommlnomm","2"
"nlommlmomm","5"
"nlommlmonm","1"
"nlomllmonm","1"
"nlomllnonm","1"
"nlomllnnnm","1"
"nlomlmnnnn","2"
"nlomlmmnnn","1"
"nlommmnnnn","3"
"mlommmnnnn","3"
"mlomlmmnnn","1"
"mlonlmmnno","1"
"mmnnlmmnno","1"
"mmnnmnmnno","1"
"mmnnmnlnno","1"
"mmnnlnlnno","4"
"mmnnlnmono","1"
"lmnnlnmomo","2"
"lmomlnmomo","2"
"lnnmlnmomp","6"
"lonmlnmomp","1"
"lonmlnnomp","1"
"lonmlnnnmp","1"
"lnnmlnnnmp","1"
"mnnmlnnnmp","2"
"mnnmlnonmp","2"
"mnmmlnommp","1"
"mommlnommp","1"
"lommlnommp","2"
"lommlmommp","5"
"lommlmonmp","1"
"lomllmonmp","1"
"lomllnonmp","1"
"lomllnnnmp","1"
"lomlmnnnnp","1"
"lomlmmnnno","2"
"lomlmnnnno","1"
"lommmnnnno","6"
"lonlmmnnoo","1"
"mnnlmmnnoo","1"
"mnnmnmnnon","1"
"mnnmnlnnon","1"
"mnnlnlnnon","4"
"mnnlnmonon","1"
"mnnlnmomon","2"
"momlnmomon","2"
"nnmlnmompm","6"
"onmlnmompm","1"
"onmlnnompm","1"
"onmlnnnmpm","1"
"nnmlnnnmpm","3"
"nnmlnonmpm","2"
"nmmlnommpm","1"
"ommlnommpm","3"
"ommlmommpm","2"
"ommlmommpl","3"
"ommlmonmpl","1"
"omllmonmpl","1"
"omllnonmpl","1"
"omllnnnmpl","1"
"omlmnnnnpl","1"
"omlmmnnnol","2"
"omlmnnnnol","1"
"ommmnnnnol","6"
"onlmmnnoom","1"
"nnlmmnnoom","1"
"nnmnmnnonm","1"
"nnmnlnnonl","1"
"nnlnlnnonl","4"
"nnlnmononl","1"
"nnlnmomonl","2"
"omlnmomonl","2"
"nmlnmompml","7"
"nmlnnompml","1"
"nmlnnnmpml","4"
"nmlnonmpml","2"
"mmlnommpml","4"
"mmlmommpml","2"
"mmlmommpll","3"
"mmlmonmpll","1"
"mllmonmpll","1"
"mllnonmpll","1"
"mllnnnmpll","1"
"mlmnnnnpll","1"
"mlmmnnnoll","2"
"mlmnnnnoll","1"
"mmmnnnnoll","6"
"nlmmnnooml","2"
"nmnmnnonml","1"
"nmnlnnonll","1"
"nlnlnnonll","4"
"nlnmononll","1"
"nlnmomonll","2"
"mlnmomonll","1"
"mlnmomonlm","1"
"mlnmompmlm","7"
"mlnnompmlm","1"
"mlnnnmpmlm","4"
"mlnonmpmlm","2"
"mlnommpmlm","4"
"mlmommpmlm","2"
"mlmommpllm","3"
"mlmonmpllm","1"
"llmonmpllm","1"
"llnonmpllm","1"
"llnnnmpllm","1"
"lmnnnnpllm","1"
"lmmnnnollm","2"
"lmnnnnollm","1"
"mmnnnnollm","6"
"lmmnnoomlm","2"
"mnmnnonmlm","1"
"mnlnnonllm","1"
"lnlnnonllm","4"
"lnmononllm","1"
"lnmomonllm","3"
"lnmomonlml","1"
"lnmompmlml","7"
"lnnompmlml","1"
"lnnnmpmlml","4"
"lnonmpmlml","2"
"lnommpmlml","4"
"lmommpmlml","2"
"lmommpllml","3"
"lmonmpllml","2"
"lnonmpllml","1"
"lnnnmpllml","1"
"mnnnnpllml","1"
"mmnnnollml","2"
"mnnnnollml","7"
"nmnnonmlml","1"
"nlnnonllml","5"
"nmononllml","1"
"nmomonllml","3"
"nmomonlmll","1"
"nmompmlmll","4"
"nmompmlmlm","3"
"nnompmlmlm","1"
"nnnmpmlmlm","4"
"nonmpmlmlm","2"
"nommpmlmlm","4"
"mommpmlmlm","1"
"mommpmlmln","1"
"mommpllmln","2"
"mommpllmlm","1"
"monmpllmlm","2"
"nonmpllmln","1"
"nnnmpllmln","1"
"nnnnpllmln","1"
"mnnnollmln","1"
"nnnnollmln","7"
"mnnnollmlo","1"
"mnnonmlmlo","1"
"lnnonllmlo","5"
"mononllmlo","1"
"momonllmlo","3"
"momonlmllo","1"
"mompmlmllo","4"
"mompmlmlmo","3"
"nompmlmlmn","1"
"nnmpmlmlmn","4"
"onmpmlmlmn","2"
"ommpmlmlmn","5"
"ommpmlmlnn","1"
"ommpllmlnn","2"
"ommpllmlmn","1"
"onmpllmlmm","2"
"onmpllmlnm","1"
"nnmpllmlnm","1"
"nollmlnmmo","2"
"nollmlnmnn","3"
"nollmlomnn","1"
"oomlmlomnn","2"
"onmlmlomnn","1"
"onllmlomnm","7"
"onllmlomom","2"
"onlmllomnm","1"
"pmlmllomnm","4"
"pmlmlmomnm","1"
"pmlmlmomnn","2"
"pmlmlmnmnn","6"
"pmlmlmnmon","3"
"pmlmlmnmom","3"
"pmlmlnnmom","1"
"pllmlnnmom","2"
"pllmlmnnom","1"
"pllmlmmnom","2"
"pllmlnmnom","3"
"ollmlnmnom","2"
"ollmlnmmom","2"
"ollmlnmnon","1"
"ollmlnmnnn","3"
"ollmlomnnn","1"
"omlmlomnnn","1"
"omlmlomnno","1"
"nmlmlomnno","1"
"nllmlomnmo","7"
"nllmlomomo","2"
"nlmllomnmo","1"
"mlmllomnmo","4"
"mlmlmomnmo","1"
"mlmlmomnno","1"
"mlmlmomnnn","1"
"mlmlmnmomn","3"
"mlmlnnmomn","1"
"llmlnnmomn","2"
"llmlmnnomn","1"
"llmlmmnomn","1"
"llmlmmnomo","1"
"llmlnmnomn","6"
"llmlnmmomn","2"
"llmlnmnonn","1"
"llmlnmnnnn","3"
"llmlomnnnn","1"
"mlmlomnnnn","1"
"mlmlomnnon","1"
"mlmlomnnom","1"
"llmlomnmom","5"
"llmlomnmon","2"
"llmlomomon","2"
"lmllomnmon","5"
"lmlmomnmon","1"
"lmlmomnnon","1"
"lmlmomnnnn","1"
"lmlmnmnnnn","6"
"lmlmnmonno","1"
"lmlmnmomno","2"
"lmlmnmomnn","1"
"lmlnnmomno","3"
"lmlmnnomno","1"
"lmlmmnomnn","1"
"lmlmmnomon","1"
"lmlnmnomno","5"
"lmlnmmomno","2"
"lmlnmnonno","1"
"lmlnmnnnno","1"
"lmlnmnnnnn","2"
"lmlomnnnnn","2"
"lmlomnnonn","1"
"lmlomnnomn","1"
"lmlomnmomn","3"
"lmlomnmomm","2"
"lmlomnmonm","1"
"lmlomomonn","2"
"lmlomnmonn","1"
"mllomnmonn","5"
"mlmomnmonn","1"
"mlmomnnonn","1"
"mlmomnnnnn","1"
"mlmnmnnnnn","5"
"mlmnmnnnnm","1"
"mlmnmonnom","1"
"mlmnmomnom","2"
"mlmnmomnnm","1"
"mlnnmomnom","3"
"mlmnnomnom","1"
"mlmmnomnnm","1"
"mlmmnomonm","1"
"mlnmnomnol","1"
"mlnmnomnom","4"
"mlnmmomnom","2"
"mlnmnonnom","1"
"mlnmnnnnon","1"
"mlnmnnnnnn","2"
"mlomnnnnnn","2"
