"word","count"
"oomlnlnnmn","1"
"pnmmnlomnm","2"
"pnmmmlomnm","1"
"pnmmmmolnn","1"
"pnlmmmpknn","1"
"pnlmnmolnn","1"
"pmlmmnolon","1"
"pmmnmnnlon","1"
"pmlnmnnloo","1"
"omlnlnnmno","1"
"nmmnlomnmp","2"
"nmmmlomnmp","1"
"nmmmmolnnp","1"
"nlmmmpknnp","1"
"nlmnmolnno","1"
"mlmmnolono","1"
"mmnmnnlono","1"
"mlnmnnlooo","1"
"mlnlnnmnon","1"
"mmnlomnmpn","1"
"mmmlomnmpn","1"
"mmnlomnmpm","1"
"mmmmolnnpm","1"
"lmmmpknnpm","1"
"lmnmolnnon","1"
"lmmnolonon","1"
"mnmnnlonon","1"
"lnmnnlooon","1"
"lnlnnmnonn","1"
"mnlomnmpnn","1"
"mmlomnmpnn","1"
"mnlomnmpmn","1"
"mmmolnnpmn","1"
"mmmpknnpmn","1"
"mnmolnnonn","1"
"mmnolononm","1"
"nmnnlononm","1"
"nmnnlooonm","1"
"nlnnmnonnm","1"
"nlomnmpnnm","1"
"mlomnmpnnn","1"
"nlomnmpmnn","1"
"mmolnnpmnn","1"
"mmpknnpmnn","1"
"nmolnnonnn","1"
"mnolononmm","1"
"mnnlononmn","1"
"mnnlooonmn","1"
"lnnmnonnmn","1"
"lomnmpnnmn","1"
"lomnmpnnnm","1"
"lomnmpmnnm","1"
"molnnpmnnm","1"
"mpknnpmnnn","1"
"molnnonnnn","1"
"nolononmmn","1"
"nnlononmnn","1"
"nnlooonmnn","1"
"nnmnonnmnn","1"
"omnmpnnmnn","1"
"omnmpnnnmn","1"
"omnmpmnnmn","1"
"olnnpmnnmn","1"
"pknnpmnnnm","1"
"olononmmnm","1"
"nlononmnnm","1"
"nlooonmnnn","1"
"nmnonnmnnn","1"
"mnmpnnmnnn","1"
"mnmpmnnmnn","1"
"lnnpmnnmnn","1"
"knnpmnnnmn","1"
"lononmmnmn","1"
"lononmnnmn","1"
"looonmnnnn","1"
"nmpnnmnnnn","1"
"nmpnnnmnnn","1"
"nmpmnnmnnm","2"
"nnpmnnmnnm","1"
"nnpmnnnmnn","1"
"ononmmnmnn","1"
"ononmnnmnn","1"
"ooonmnnnnm","1"
"mpnnmnnnnm","1"
"mpnnnmnnnm","1"
"mpmnnmnnmm","1"
"npmnnmnnmm","1"
"npmnnnmnnm","1"
"nonmmnmnnm","1"
"nonmnnmnnm","1"
"mnknlmopon","1"
"lnknlnnpon","1"
"lnlnmnnpoo","1"
"mmmmmonpno","2"
"lnmmmnnpno","1"
"mlmmmooomp","1"
"nlnmmpoonp","1"
"nknmmooonp","1"
"nknmmopnnq","1"
"nknlmoponq","1"
"nknlnnponp","1"
"nlnmnnpooo","1"
"mmmmonpnoo","2"
"nmmmnnpnoo","1"
"lmmmooompn","1"
"lnmmpoonpn","1"
"knmmooonpm","1"
"knmmopnnqm","1"
"knlmoponql","1"
"knlnnponpm","1"
"lnmnnpooom","1"
"mmmonpnoom","1"
"mmmnnpnoon","1"
"mmmonpnoon","1"
"mmmooompnn","1"
"nmmpoonpnn","1"
"nmmooonpmn","1"
"nmmopnnqmo","1"
"nlmoponqlo","1"
"nlnnponpmn","1"
"nmnnpooomn","1"
"mmonpnoomn","1"
"mmnnpnoonn","1"
"mmonpnoonn","1"
"mmooompnnn","1"
"mmpoonpnnn","1"
"mmooonpmnm","1"
"mmopnnqmom","1"
"lmoponqlom","1"
"lnnponpmnn","1"
"mnnpooomnn","1"
"monpnoomnn","1"
"mnnpnoonnn","1"
"monpnoonnn","1"
"mooompnnnn","1"
"mpoonpnnno","1"
"mooonpmnmo","1"
"mopnnqmomo","1"
"moponqlomo","1"
"nnponpmnno","1"
"nnpooomnno","1"
"onpnoomnno","1"
"nnpnoonnnn","1"
"onpnoonnnn","1"
"ooompnnnnn","1"
"poonpnnnon","1"
"ooonpmnmon","1"
"opnnqmomon","1"
"oponqlomon","1"
"nponpmnnom","1"
"npooomnnom","1"
"npnoomnnom","1"
"npnoonnnnm","2"
"oonpnnnonn","1"
"oonpmnmonn","1"
"pnnqmomonn","1"
"ponqlomono","1"
"ponpmnnomn","1"
"pooomnnomn","1"
"pnoomnnomn","1"
"pnoonnnnmo","1"
"pnoonnnnmn","1"
"ompnnnnnnn","1"
"nmonommomm","1"
"nmonomlomm","1"
"nmonommnmm","1"
"mmonomnmmn","1"
"mmpnomnmmn","1"
"mmpnolomln","1"
"mmpnnmommn","1"
"mnonnmomln","1"
"moonnmomln","2"
"monommommn","1"
"monomlommn","1"
"monomnmmnn","1"
"mpnomnmmnn","1"
"mpnolomlnm","1"
"mpnnmommnn","1"
"nonnmomlnn","1"
"oonnmomlnn","2"
"onommommno","1"
"onomlommno","1"
"onomnmmnno","1"
"pnomnmmnno","1"
"pnolomlnmo","1"
"pnnmommnnn","1"
"onnmomlnnn","2"
"onnmomlnnm","1"
"nommommnom","1"
"nomlommnom","1"
"nommnmmnom","1"
"nomnmmnnol","2"
"nolomlnmom","1"
"nnmommnnnm","1"
"nnmomlnnnm","1"
"nnmomlnnnn","1"
"nnmomlnnmn","1"
"ommommnomo","1"
"omlommnomp","1"
"ommnmmnomp","1"
"omnmmnnolp","1"
"omnmmnnolq","1"
"olomlnmomp","1"
"nmommnnnmp","1"
"nmomlnnnmp","1"
"nmomlnnnnp","1"
"nmomlnnmnp","1"
"mmommnomoo","1"
"mlommnompn","1"
"mmnmmnompm","1"
"mnmmnnolpm","1"
"mnmmnnolqm","1"
"lomlnmompm","1"
"mommnnnmpl","1"
"momlnnnmpl","1"
"momlnnnnpm","1"
"momlnnmnpn","1"
"mommnomoon","1"
"lommnompnn","1"
"mnmmnompmn","1"
"nmmnnolpmn","1"
"nmmnnolqmn","1"
"omlnmompmn","1"
"ommnnnmpln","1"
"omlnnnmpln","1"
"omlnnnnpmn","1"
"omlnnmnpnm","1"
"ommnomoonn","1"
"ommnompnnm","1"
"nmmnompmnm","1"
"mmnnolpmnm","1"
"mmnnolqmnm","1"
"mlnmompmnm","1"
"mmnnnmplnn","1"
"mlnnnmplnn","1"
"mlnnnnpmnn","1"
"mlnnmnpnmn","2"
"mmnomoonnn","1"
"mmnompnnmm","1"
"mmnompmnmn","1"
"omnnnnonnn","1"
"omnnnnomnn","1"
"olonnnnnnn","1"
"monnmnonnm","1"
"mnnnnonnnl","1"
"mnnmonnnnm","1"
"nmnnnnnnnl","1"
"onnmnonnml","1"
"nnnnonnnlm","1"
"nnmonnnnmm","1"
"mnnnnnnnln","1"
"nnnnnnnlmn","1"
"nnnnnnnlno","1"
"nmnnnnnmno","2"
"nmnonnmlno","1"
"nnnnnnlmnp","1"
"nnonnnlmmp","1"
"nnomnnmmmp","1"
"nnnnnnmmmp","2"
"nnnnnnlnon","1"
"mnnnnnmnon","1"
"nnnnmnmnom","1"
"mnonnmlnom","1"
"nnnnnlmnpm","1"
"nonnnlmmpm","1"
"nomnnmmmpm","1"
"nnnnnmmmpm","2"
"nnnnnlnonn","1"
"nnnnnmnono","1"
"nnnmnmnomo","1"
"nonnmlnomo","1"
"nnnnlmnpmo","1"
"onnnlmmpmo","1"
"omnnmmmpmo","1"
"nnnnmmmpmo","2"
"nnnnmmnomo","1"
"nnnnlnonnn","1"
"nnnnmnonon","6"
"nnmnmnomon","1"
"onnmlnomon","1"
"nnnlmnpmon","1"
"nnnlmmpmon","1"
"mnnmmmpmoo","1"
"nnnmmmpmoo","2"
"nnnmmnomop","1"
"nnnlnonnnp","1"
"nnnmnononp","1"
"nmnmnomonp","1"
"nnmlnomono","1"
"nnlmnpmonp","1"
"nnlmmpmonp","1"
"nnmmmpmooo","1"
"nnmmmpmoon","2"
"nnlnonnnpm","1"
"nnmnononpm","1"
"mnmnomonpm","1"
"nmlnomonom","1"
"nlmnpmonpm","1"
"nlmmpmonpm","1"
"nmmmpmooom","1"
"nmmmpmoonn","2"
"nmmnomopmn","1"
"nlnonnnpmn","1"
"nmnononpmn","1"
"nmnomonpmn","1"
"mlnomonomn","1"
"lmnpmonpmn","1"
"lmmpmonpmn","1"
"mmmpmooomn","1"
"mmmpmoonnm","2"
"mmnomopmnn","1"
"lnonnnpmnn","1"
"mnononpmnm","1"
"mnomonpmnm","1"
"lnomonomnm","1"
"mnpmonpmnn","1"
"mmpmonpmnn","1"
"mmpmooomno","1"
"mmpmoonnmo","2"
"mnomopmnno","1"
"nonnnpmnno","1"
"nononpmnmp","1"
"nomonpmnmo","1"
"nomonomnmo","1"
"npmonpmnno","1"
"mpmonpmnnn","1"
"mpmooomnom","1"
"mpmoonnmom","2"
"nomopmnnom","1"
"onnnpmnnom","1"
"ononpmnmpm","1"
"omonpmnmom","1"
"omonomnmom","1"
"pmonpmnnom","1"
"pmonpmnnnn","1"
"pmooomnomm","1"
"pmoonnmomm","2"
"omopmnnoml","1"
"nnnpmnnomm","1"
"nonpmnmpmm","1"
"monpmnmomm","1"
"monomnmomm","1"
"monpmnnomm","1"
"monpmnnnnl","1"
"mooomnommm","1"
"mopmnnomln","1"
"nnpmnnommo","1"
"onpmnmpmmo","1"
"onpmnmommo","1"
"onomnmommp","1"
"onpmnnommp","1"
"onpmnnnnlp","1"
"ooomnommmo","1"
"oonnmommno","2"
"opmnnomlno","1"
"npmnnommon","1"
"npmnmpmmon","1"
"npmnmommon","1"
"nomnmommpm","1"
"npmnnommpm","1"
"npmnnnnlpm","1"
"oomnommmom","1"
"onnmommnon","2"
"pmnnomlnon","1"
"pmnnommonn","1"
"pmnmpmmonn","1"
"pmnmommonn","1"
"omnmommpmm","1"
"pmnnommpmm","1"
"pmnnnnlpmm","1"
"omnommmomm","1"
"nnmommnonm","2"
"mnnomlnonm","1"
"mnnommonnm","1"
"mnmpmmonnm","1"
"mnmommonnm","1"
"mnmommpmmm","1"
"mnnommpmmm","1"
"mnnnnlpmmn","1"
"nmommnonmn","1"
"nmommnonmm","1"
"nnomlnonmm","1"
"nnommonnmm","1"
"nmpmmonnmm","1"
"nmommonnmn","1"
"nmommpmmmn","1"
"nnommpmmmm","1"
"nnnnlpmmnn","1"
"nommmommnn","1"
"mommnonmnn","1"
"mommnonmmn","1"
"nomlnonmmm","1"
"nommonnmmm","1"
"mpmmonnmmm","1"
"mommonnmnm","1"
"mommpmmmnm","1"
"nommpmmmmm","1"
"nnnlpmmnnl","1"
"ommmommnnl","1"
"ommnonmnnl","1"
"ommnonmmnl","1"
"omlnonmmmm","1"
"ommonnmmmm","1"
"pmmonnmmmn","1"
"ommonnmnmo","1"
"ommpmmmnmo","1"
"ommpmmmmmp","1"
"nnlpmmnnlp","1"
"mmmommnnlp","1"
"mmnonmnnlp","1"
"mmnonmmnlp","1"
"mlnonmmmmp","1"
"mmonnmmmno","1"
"mmonnmnmon","1"
"mmpmmmnmon","1"
"mmpmmmmmpo","1"
"nlpmmnnlpn","1"
"mmommnnlpo","1"
"mnonmnnlpo","1"
"mnonmmnlpo","1"
"lnonmmmmpo","1"
"monnmmmmpn","1"
"monnmmmnon","1"
"monnmnmono","1"
"mpmmmnmono","1"
"mpmmmmmpoo","1"
"lpmmnnlpnn","1"
"mommnnlpon","1"
"nonmnnlpon","1"
"nonmmnlpon","1"
"nonmmmmpon","1"
"onnmmmmpnn","1"
"onnmmmnonn","1"
"onnmnmonom","1"
"pmmmnmonom","1"
"pmmmmmpool","1"
"pmmnnlpnnl","1"
"ommnnlponm","1"
"onmnnlponl","1"
"onmmnlponl","1"
"onmmmmponm","1"
"nnmmmmpnnn","1"
"nnmnmonomn","1"
"mmmnmonomn","1"
"mmmmmpooln","1"
"mmnnlpnnlo","1"
"mmnnlponmo","1"
"nmnnlponlo","1"
"nmmnlponlo","1"
"nmmmmponmo","1"
"nmmmmpnnnn","1"
"nmnmonomnn","1"
"mmnmonomnn","1"
"mmmmpoolnn","1"
"mnnlpnnlom","1"
"mnnlponmom","1"
"mnnlponlon","1"
"mmnlponlon","1"
"mmmmponmom","1"
"mmmmpnnnnm","1"
"mmmnonnnnm","1"
"mnmonomnnm","1"
"mnmonomnnn","1"
"mmmpoolnnn","1"
"nnlpnnlomn","1"
"nnlponmomn","1"
"nnlponlonn","1"
"mnlponlonn","1"
"mmmponmomn","1"
"mmmpnnnnmn","1"
"mmnonnnnmo","1"
"nmonomnnmo","1"
"nmonomnnno","1"
"mmpoolnnnn","1"
"nlpnnlomnn","1"
"nlponmomnn","1"
"nlponlonnm","2"
"mmponmomnm","1"
"mmpnnnnmnm","1"
"mnonnnnmol","1"
"monomnnmol","1"
"monomnnnol","1"
"mpoolnnnnl","1"
"lpnnlomnnl","1"
"lponmomnnm","1"
"lponlonnmm","2"
"mponmomnmm","1"
"mpnnnnmnmm","1"
"nonnnnmolm","1"
"onomnnmolm","1"
"onomnnnolm","1"
"poolnnnnlm","1"
"pnnlomnnln","1"
"ponmomnnmm","1"
"ponlonnmmm","2"
"ponmomnmmm","1"
"pnnnnmnmmn","1"
"onnnnmolmn","1"
"nomnnmolmn","1"
"nomnnnolmn","1"
"oolnnnnlmn","1"
"nnlomnnlnn","1"
"onmomnnmmn","1"
"onlonnmmmn","2"
"onmomnmmmm","1"
"nnnnmolmno","1"
"omnnmolmno","1"
"omnnnolmno","1"
"olnnnnlmno","1"
"nlomnnlnnp","1"
"nmomnnmmnp","1"
"nlonnmmmnp","2"
"nmomnmmmmp","1"
"nnnmolmnoo","1"
"mnnmolmnon","1"
"mnnnolmnon","1"
"lnnnnlmnom","1"
"lomnnlnnpm","1"
"momnnmmnpm","1"
"lonnmmmnpm","2"
"momnmmmmpm","1"
"nnmolmnoon","1"
"nnmolmnonn","1"
"nnnolmnonn","1"
"nnnnlmnomm","1"
"omnnlnnpmn","1"
"omnnmmnpmn","1"
"onnmmmnpmn","2"
"omnmmmmpmn","1"
"nmolmnoonm","1"
"nmolmnonnm","1"
"nnolmnonnm","1"
"nnnlmnommn","1"
"mnnlnnpmnm","1"
"mnnmmnpmnm","1"
"nnmmmnpmnl","1"
"nnmmmnpmnm","1"
"mnmmmmpmnm","1"
"mnmmnnonnm","1"
"molmnoonmm","1"
"molmnonnmm","1"
"nolmnonnmn","1"
"nnlmnommnn","1"
"nnlnnpmnmn","1"
"nnmmnpmnmn","1"
"nmmmnpmnlo","1"
"nmmmnpmnmo","1"
"nmmmmpmnmn","1"
"nmmnnonnmo","1"
"olmnoonmmo","1"
"olmnonnmmo","1"
"olmnonnmno","1"
"nlmnommnno","1"
"nlnnpmnmnn","1"
"nmmnpmnmnn","1"
"mmmnpmnlon","1"
"mmmnpmnmon","1"
"mmmmpmnmnn","1"
"mmnnonnmon","1"
"lmnoonmmon","1"
"lmnonnmmom","1"
"lmnonnmnom","1"
"lmnommnnom","1"
"lnnpmnmnnn","1"
"mmnpmnmnno","1"
"mmnpmnlono","1"
"mmnpmnmonn","1"
"mmmpmnmnno","1"
"mnoonmmono","1"
"mnonnmmomo","1"
"mnonnmnomo","1"
"mnommnnomo","1"
"nnpmnmnnnn","1"
"mnpmnmnnon","1"
"mnpmnlonon","1"
"mnpmnmonnn","1"
"mmpmnmnnom","1"
"noonmmonon","1"
"nonnmmomon","1"
"nonnmnomon","1"
"nommnnomoo","1"
"npmnmnnnnn","1"
"npmnmnnonn","1"
"npmnlononn","1"
"npmnmonnnn","1"
"mpmnmnnomn","1"
"nonnmononm","1"
"oonmmononm","1"
"onnmmomonm","1"
"onnmnomonl","1"
"ommnnomool","1"
"pmnmnnnnnl","1"
"pmnmnnonnl","1"
"pmnlononnm","1"
"pmnmonnnnl","1"
"pmnmnnomnm","1"
"onnmononmm","1"
"onmmononmm","1"
"nnmmomonml","1"
"nnmnomonll","1"
"mmnnomooll","1"
"mnmnnnnnll","1"
"mnmnnonnlm","1"
"mnlononnmm","1"
"omoompnnnn","3"
"omnompnnnm","1"
"omnnnpnnnn","1"
"nnnnnpnnnm","1"
"nnnnoononl","2"
"mnnnoonnnk","1"
"moompnnnnl","3"
"mnompnnnmm","1"
"mnnnpnnnnl","1"
"nnnnonnnmm","1"
"nnnnpnnnmn","1"
"nnnoononln","1"
"nnnoonnnko","1"
"oompnnnnlo","2"
"oompnnnnlp","1"
"nompnnnmmp","1"
"nnnpnnnnlp","1"
"nnnonnnmmp","1"
"nnnpnnnmnp","1"
"nnnonnnmnp","1"
"nnoononlnp","1"
"nnoonnnkop","1"
"ompnnnnlop","2"
"ompnnnnlpo","1"
"ompnnnmmpo","1"
"nnpnnnnlpo","1"
"nnonnnmmpo","1"
"nnpnnnmnpn","1"
"nnonnnmnpn","1"
"noononlnpn","1"
"noonnnkopn","1"
"mpnnnnlopn","2"
"mpnnnnlpon","1"
"mpnnnmmpom","1"
"npnnnnlpom","1"
"nomomoonnn","1"
"omnopnmnnn","1"
"omnnpmmnnn","1"
"omnnpnnmnn","1"
"ommoponmno","1"
"nnnnoonmno","1"
"omomoonnno","1"
"mnopnmnnnn","1"
"mnnpmmnnno","1"
"mnnpnnmnno","1"
"mmoponmnon","1"
"nnnoonmnon","1"
"momoonnnom","1"
"nopnmnnnnn","1"
"nnpmmnnnon","1"
"nnpnnmnnon","1"
"nnpnnmonno","1"
"moponmnono","1"
"nnoonmnono","1"
"omoonnnomn","1"
"nnoonnnomo","1"
"opnmnnnnnn","1"
"npmmnnnono","1"
"npnnmnnonn","1"
"npnnmonnon","1"
"oponmnonon","1"
"noonmnonon","1"
"moonnnomno","1"
"noonnnomon","1"
"pmmnnnonom","1"
"pnnmnnonnl","1"
"pnnmonnonm","1"
"ponmnononl","1"
"oonmnononl","1"
"oonnnomnol","1"
"oonnnonnnm","1"
"mmnnnonomn","1"
"nnmnnonnln","1"
"nnmonnonmn","1"
"onmnononln","1"
"onmnononlo","1"
"onnnomnolo","1"
"onnnomonmo","1"
"mnnnonomno","1"
"nmnnonnlno","1"
"nmonnonmnn","1"
"nmnononlno","1"
"nnnomnolom","1"
"nnnomonmom","1"
"nnnonnnmon","1"
"nnnonomnom","1"
"mnnonnlnom","1"
"monnonmnnn","1"
"mnononlnoo","1"
"mnononlono","1"
"nnomnolomn","1"
"nnomonmomn","1"
"nnonnnmono","1"
"nnnnnmnomo","1"
"nnonomnomo","1"
"nnonnlnomo","1"
"onnonmnnnn","1"
"nononlnoon","1"
"nononlonoo","1"
"nomnolomno","1"
"nomonmomno","1"
"nonnnmonoo","1"
"nnnnmnnnoo","1"
"nnnnmnomoo","1"
"nonomnomon","1"
"nonnlnomon","1"
"ononlnoonm","1"
"ononlonoom","1"
"omnolomnon","1"
"omonmomnon","1"
"nnnmnnnoon","1"
"nnnmnomooo","1"
"onomnomono","1"
"onnlnomono","1"
"nonmnnnnno","1"
"nonlnoonmo","1"
"nonlonoomp","1"
"mnolomnonp","1"
"monmomnonp","1"
"nnnmonoonp","1"
"nnmnnnoonp","1"
"nnmnomooop","1"
"nomnomonoo","1"
"nnlnomonoo","1"
"onlnoonmoo","1"
"onlonoompn","1"
"nolomnonpn","1"
"onmomnonpn","1"
"nnmonoonpm","1"
"nmnnnoonpn","1"
"nmnomooopm","1"
"omnomonoom","1"
"nlnomonoom","1"
"nlnoonmoom","1"
"nlonoompnn","1"
"olomnonpnn","1"
"nmomnonpnn","1"
"nmonoonpmm","1"
"mnnnoonpnm","1"
"mnomooopmn","1"
"mnomonoomo","1"
"lnomonoomo","1"
"lnoonmoomo","1"
"lonoompnnn","1"
"lomnonpnnn","1"
"momnonpnnn","1"
"monoonpmmn","1"
"nnnoonpnmo","1"
"nomooopmnn","1"
"nomonoomon","2"
"noonmoomoo","1"
"onoompnnnn","1"
"omnonpnnnn","2"
"onoonpmmnn","1"
"nnoonpnmon","1"
"omooopmnnm","1"
"omonoomonm","2"
"oonmoomool","1"
"noompnnnnl","1"
"mnonpnnnnn","2"
"noonpmmnno","1"
"noonpnmono","1"
"mooopmnnmo","1"
"monoomonmo","2"
"nnnoononlo","1"
"onmoomoolo","1"
"pnmnnomnno","1"
"pnnompmnno","1"
"pnnolonnno","1"
"pnnolomnon","1"
"ononmonnon","1"
"onomnnmnom","1"
"nnomnmnnom","1"
"onomnnnnom","1"
"omonnmnnon","1"
"nmnnomnnom","1"
"nnompmnnom","1"
"nnolonnnon","1"
"nnolomnonn","1"
"nonmonnonn","1"
"nomnnmnomn","1"
"nomnmnnomo","1"
"monnmnnonn","1"
"mnnomnnomo","1"
"nompmnnomo","1"
"nolonnnono","1"
"nolomnonnp","1"
"onmonnonnp","1"
"omnnmnomnp","1"
"omnmnnonno","1"
"omnmnnomoo","1"
"omnnnnomno","1"
"ompmnnomon","1"
"olonnnonom","1"
"olomnonnpm","1"
"nmonnonnpm","1"
"mnnmnomnpm","1"
"mnmnnonnom","1"
"mnmnnomoom","1"
"mnnnnomnol","1"
"nnmnnonnom","1"
"nomnnomonl","1"
"mpmnnomonm","1"
"lonnnonomm","1"
"lomnonnpmm","1"
"nnmnomnpmp","1"
"nmnnonnomp","2"
"nmnnomoomp","1"
"nnnnomnolp","1"
"omnnomonlq","1"
"pmnnomonmq","1"
"onnnonommq","1"
"omnonnpmmq","1"
"onnonnpmop","1"
"nmnomnpmpn","1"
"mnnonnompo","1"
"mnnomoompo","1"
"nnnomnolpp","1"
"pmpnonmmmo","1"
"omonnomnmn","1"
"ooonnnmnmn","1"
"ononnnlnmn","1"
"onomnnmnnm","1"
"ononnnlnnm","1"
"ononnnmnnm","1"
"onoomnmnnm","1"
"nonomnmmnm","1"
"mpnonmmmom","1"
"monnomnmnm","1"
"nonnnlnmnm","1"
"nonnnlnnmo","1"
"nonnnmnnmo","1"
"noomnmnnmn","1"
"onomnmmnmn","1"
"onomnmmomn","1"
"pnonmmmomn","1"
"onnomnmnmn","1"
"onnnlnmnmn","1"
"onnnlnnmom","1"
"onnnmnnmom","1"
"oomnmnnmnm","1"
"nomnmmnmnm","1"
"nomnmmomnn","1"
"nonmmmomnn","1"
"nnomnmnmnn","1"
"nnnmnmnmno","2"
"nnnlnmnmno","1"
"mnnmnnmnno","1"
"nnnlnnmomo","1"
"nnnmnnmomo","1"
"omnmnnmnmo","1"
"omnmmnmnmo","1"
"omnmmomnno","1"
"onmmmomnno","1"
"nomnmnmnnn","1"
"nnmnmnmnom","2"
"nnlnmnmnom","1"
"nnmnnmnnol","1"
"nnlnnmomol","1"
"nnmnnmomom","1"
"mnmnnmnmom","1"
"mnmmomnnom","1"
"nmmmomnnom","1"
"omnmnmnnnm","1"
"nlnmnmnomm","1"
"nmnnmnnolm","1"
"nlnnmomoln","1"
"nmnnmomomn","1"
"nmnnmnmomn","1"
"nmmnmnmomm","1"
"nmmomnnomn","1"
"mmmomnnomn","1"
"mnmnmnommn","1"
"lnmnmnommo","1"
"mnnmnnolmn","1"
"lnnmomolnn","1"
"mnnmomomnn","1"
"mnnmnmomnn","1"
"mmnmnmommn","1"
"mmomnnomnn","1"
"mmomnnomnm","1"
"nmnmnommnn","1"
"nmnmnommom","1"
"nnmomolnnm","1"
"nnmomomnnm","1"
"nnmnmomnnm","1"
"momnnomnno","1"
"momnnomnmo","1"
"mnmnommnnn","1"
"mnmnommomn","1"
"nmnnolmnmo","1"
"nmomolnnmo","1"
"nmomomnnmo","1"
"nmnmomnnmn","1"
"omnnomnnom","1"
"omnnomnmom","1"
"nmnommnnnm","1"
"nmnommomnn","1"
"mnnolmnmom","1"
"momolnnmon","1"
"momomnnmon","1"
"mnmomnnmnn","1"
"mnnomnnomn","1"
"mnnomnmomn","1"
"mnnnmnnomo","1"
"mnommnnnmo","1"
"mnommomnno","1"
"nnolmnmomo","1"
"omolnnmono","1"
"omomnnmonn","1"
"nmomnnmnnn","1"
"nmommnnnnn","1"
"nnomnmomnn","1"
"nnnmnnomon","1"
"nommnnnmom","1"
"nommomnnom","1"
"nolmnmomom","1"
"molnnmonom","1"
"momnnmonnm","1"
"momnnmnnnm","1"
"mommnnnnnm","1"
"nomnnomnnn","1"
"nomnmomnnn","1"
"nnmnnomonn","1"
"ommnnnmomm","1"
"ommomnnomm","1"
"olmnmomomm","1"
"olnnmonomm","1"
"omnnmonnmm","1"
"omnnmnnnmm","1"
"ommnnnnnmn","1"
"omnnomnnnn","1"
"omnmomnnnn","1"
"nmnnomonnn","1"
"mmnnnmommn","1"
"mmomnnommo","1"
"lmnmomommp","1"
"lnnmonommp","1"
"mnnmonnmmp","1"
"mnnmnnnmmp","1"
"mmnnnnnmnp","1"
"mnnomnnnno","1"
"mnmomnnnnp","1"
"mnnomonnnp","1"
"mnnnmommnp","1"
"momnnommop","1"
"mnmomommpo","1"
"nnmonommpo","1"
"nnmonnmmpo","1"
"nnmnnnmmpo","1"
"mnnnnnmnpo","1"
"nnomnnnnoo","1"
"nmomnnnnpo","1"
"nnomonnnpo","1"
"nnnmommnpn","1"
"omnnommopn","1"
"nmomommpon","1"
"nmonommpon","1"
"nmonnmmpon","1"
"nmnnnmmpom","1"
"nnnnnmnpom","1"
"nomnnnnoom","1"
"momnnnnpom","1"
"nomonnnpom","1"
"nnmommnpnm","1"
"mnnommopnm","1"
"momommponm","1"
"monommponm","1"
"monnmmponm","1"
"mnnnmmpomn","1"
"nnnnmnpomn","1"
"omnnnnoomn","1"
"omnnnnpomn","1"
"omonnnpomn","1"
"nmommnpnmn","1"
"nnommopnmn","1"
"omommponmn","1"
"onommponmn","1"
"onnmmponmn","1"
"nnnmmpomnm","1"
"nnnmnpomnm","1"
"mnnnnpomnm","1"
"monnnpomnm","1"
"mommnpnmnl","1"
"nommopnmnm","1"
"mommponmnm","1"
"nommponmnl","1"
"nnmmponmnl","1"
"nnmmpomnml","1"
"nnmnpomnmm","1"
"nnnnoomnml","1"
"nnnnpomnml","1"
"onnnpomnml","1"
"ommnpnmnll","1"
"ommopnmnml","1"
"ommponmnml","1"
"ommponmnll","1"
"nmmponmnlm","1"
"nmmpomnmlm","1"
"nmnpomnmmm","1"
"nnnoomnmln","1"
"nnnpomnmln","2"
"mmnpnmnlln","1"
"mmopnmnmln","1"
"mmponmnmln","1"
"mmponmnllo","1"
"mmponmnlmo","1"
"mmpomnmlmo","1"
"mnpomnmmmo","1"
"nnoomnmlno","1"
"nnpomnmlno","1"
"nnpomnmlnp","1"
"mnpnmnllnp","1"
"mopnmnmlnp","1"
"mponmnmlnp","1"
"mponmnllop","1"
"mponmnlmop","1"
"mpomnmlmoo","1"
"npomnmmmop","1"
"noomnmlnop","1"
"npomnmlnoo","1"
"npomnmlnpo","1"
"npnmnllnpo","1"
"opnmnmlnpp","1"
"ponmnmlnpp","1"
"ponmnllopo","1"
"ponmnlmopo","1"
"pomnmlmooo","1"
"pomnmmmopn","1"
"oomnmlnopn","1"
"pomnmlnoon","1"
"pomnmlnpon","1"
"pnmnllnpon","1"
"pnmnmlnppm","1"
"onmnmlnppm","1"
"onmnllopom","1"
"onmnlmopon","1"
"omnmlmooon","1"
"omnmmmopnn","1"
"omnmlnopnn","1"
"omnmlnoonn","1"
"omnmlnponn","1"
"nmnllnponn","1"
"nmnmlnppmo","2"
"nmnllopomo","1"
"nmnlmoponn","1"
"mnmlmooonn","1"
"mnmmmopnnn","1"
"mnmlnopnno","1"
"mnmlnoonnn","1"
"mnmlnponnn","1"
"mnllnponno","1"
"mnmlnppmoo","2"
"mnllopomoo","1"
"mnlmoponno","1"
"nmlmooonno","1"
"nmmmopnnno","1"
"nmlnopnnon","1"
"nmlnoonnnn","1"
"nmlnponnnn","1"
"nllnponnon","1"
"nmlnppmoom","2"
"nllopomoom","1"
"nlmoponnom","1"
"mlmooonnom","1"
"mmmopnnnom","1"
"mlnopnnonn","1"
"mlnoonnnno","1"
"mlnponnnno","1"
"llnponnonp","1"
"mlnppmoomq","1"
"mlnppmoomp","1"
"llopomoomp","1"
"lmoponnomp","1"
"lmooonnomp","1"
"mmopnnnomp","1"
"lnopnnonno","1"
